complaint_id,complaint_timestamp,purchase_date,purchase_time,venue_id,venue_name,venue_type,anonymised_complaint_text,symptoms,symptom_onset_hours,food_item,meal_type,inspection_date,inspection_score,inspection_status,previous_violation,location_zone,vulnerable_area_flag,duplicate_group_id,ground_truth_cluster_id
CMP-11458,2026-07-22 19:17:42,2026-07-21,08:12:56,VEN-046,Neighborhood Eatery 46,Food Stand,Felt unwell after having Ice Cream at Neighborhood Eatery 46. Minor stomach discomfort.,Fatigue,8.2,Veggie Pizza,Snack,2026-06-01,73.0,PASS,None,Zone-5 East,0,NONE,NOISE
CMP-11459,2026-07-07 02:05:40,2026-07-06,09:26:18,VEN-043,Neighborhood Eatery 43,Food Stand,Felt unwell after having Ice Cream at Neighborhood Eatery 43. Minor stomach discomfort.,Nausea,19.8,Veggie Pizza,Lunch,2026-06-01,78.0,CONDITIONAL_PASS,Storage Labels Missing,Zone-5 East,0,NONE,NOISE
CMP-11460,2026-07-12 00:35:36,2026-07-10,20:17:08,VEN-005,Sunshine Senior Care Diner,Cafeteria,Felt unwell after having Fish Tacos at Sunshine Senior Care Diner. Minor stomach discomfort.,Stomachache,2.2,Cheese Burger,Dinner,2026-06-01,65.0,CONDITIONAL_PASS,Hot Holding Below 135F,Zone-5 East,1,NONE,NOISE
CMP-11461,2026-07-06 03:20:14,2026-07-04,04:55:03,VEN-040,Neighborhood Eatery 40,Food Stand,Felt unwell after having Falafel Wrap at Neighborhood Eatery 40. Minor stomach discomfort.,"Fever, Dizziness, Fatigue",4.3,Veggie Pizza,Breakfast,2026-06-01,81.0,PASS,None,Zone-1 North,0,NONE,NOISE
CMP-11462,2026-07-10 13:46:53,2026-07-08,17:09:34,VEN-046,Neighborhood Eatery 46,Food Stand,Felt unwell after having Grilled Chicken Salad at Neighborhood Eatery 46. Minor stomach discomfort.,Stomachache,2.1,Club Sandwich,Lunch,2026-06-01,73.0,PASS,None,Zone-5 East,0,NONE,NOISE
CMP-11463,2026-07-04 09:54:14,2026-07-03,17:09:55,VEN-014,Neighborhood Eatery 14,Bakery,Felt unwell after having Ice Cream at Neighborhood Eatery 14. Minor stomach discomfort.,Fatigue,20.0,Falafel Wrap,Lunch,2026-06-01,70.0,CONDITIONAL_PASS,None,Zone-5 East,1,NONE,NOISE
CMP-11464,2026-07-19 07:02:21,2026-07-17,13:14:55,VEN-031,Neighborhood Eatery 31,Grocery,Felt unwell after having Cheese Burger at Neighborhood Eatery 31. Minor stomach discomfort.,"Headache, Diarrhea",2.1,Grilled Chicken Salad,Lunch,2026-06-01,77.0,PASS,Storage Labels Missing,Zone-4 Harbor,0,NONE,NOISE
CMP-11465,2026-07-10 12:12:48,2026-07-08,13:28:05,VEN-017,Neighborhood Eatery 17,Bakery,Felt unwell after having Veggie Pizza at Neighborhood Eatery 17. Minor stomach discomfort.,"Stomachache, Fatigue, Dizziness",20.7,Fish Tacos,Lunch,2026-06-01,73.0,PASS,Minor Sanitation,Zone-2 South,0,NONE,NOISE
CMP-11466,2026-08-09 01:02:34,2026-08-07,19:22:17,VEN-026,Neighborhood Eatery 26,Grocery,Felt unwell after having Ice Cream at Neighborhood Eatery 26. Minor stomach discomfort.,"Diarrhea, Stomachache, Vomiting",7.5,Steak Bowl,Lunch,2026-06-01,80.0,PASS,None,Zone-2 South,1,NONE,NOISE
CMP-11467,2026-07-02 15:25:44,2026-07-01,05:59:11,VEN-034,Neighborhood Eatery 34,Grocery,Felt unwell after having Pasta Alfredo at Neighborhood Eatery 34. Minor stomach discomfort.,Stomachache,3.4,Falafel Wrap,Dinner,2026-06-01,78.0,CONDITIONAL_PASS,None,Zone-4 Harbor,1,NONE,NOISE
CMP-11468,2026-07-05 17:07:02,2026-07-04,19:19:58,VEN-047,Neighborhood Eatery 47,Restaurant,Felt unwell after having Club Sandwich at Neighborhood Eatery 47. Minor stomach discomfort.,"Fatigue, Nausea, Fever",16.8,Steak Bowl,Dinner,2026-06-01,88.0,CONDITIONAL_PASS,None,Zone-3 Central,0,NONE,NOISE
CMP-11469,2026-08-11 21:01:59,2026-08-11,16:00:09,VEN-045,Neighborhood Eatery 45,Bakery,Felt unwell after having Pasta Alfredo at Neighborhood Eatery 45. Minor stomach discomfort.,"Fever, Vomiting, Headache",18.3,Falafel Wrap,Dinner,2026-06-01,91.0,CONDITIONAL_PASS,Minor Sanitation,Zone-3 Central,0,NONE,NOISE
CMP-11470,2026-07-19 20:05:38,2026-07-18,16:58:54,VEN-032,Neighborhood Eatery 32,Food Stand,Felt unwell after having Fish Tacos at Neighborhood Eatery 32. Minor stomach discomfort.,Headache,2.9,Steak Bowl,Snack,2026-06-01,97.0,PASS,None,Zone-1 North,0,NONE,NOISE
CMP-11471,2026-08-23 10:56:53,2026-08-21,20:19:14,VEN-030,Neighborhood Eatery 30,Grocery,Felt unwell after having Sushi Roll at Neighborhood Eatery 30. Minor stomach discomfort.,"Fatigue, Vomiting",5.4,Sushi Roll,Snack,2026-06-01,93.0,CONDITIONAL_PASS,Minor Sanitation,Zone-5 East,0,NONE,NOISE
CMP-11472,2026-08-23 12:33:33,2026-08-22,17:00:44,VEN-002,Oceanic Seafood Buffet,Buffet,Felt unwell after having Club Sandwich at Oceanic Seafood Buffet. Minor stomach discomfort.,Dizziness,10.0,Sushi Roll,Lunch,2026-06-01,58.0,FAIL,Cross Contamination & Raw Storage,Zone-4 Harbor,0,NONE,NOISE
CMP-11473,2026-08-06 02:14:36,2026-08-05,19:52:49,VEN-010,Grand Palace Hotel Kitchen,Hotel Kitchen,Felt unwell after having Sushi Roll at Grand Palace Hotel Kitchen. Minor stomach discomfort.,"Headache, Fatigue",9.4,Cheese Burger,Snack,2026-06-01,95.0,PASS,None,Zone-4 Harbor,0,NONE,NOISE
CMP-11474,2026-07-11 15:53:24,2026-07-09,22:36:53,VEN-026,Neighborhood Eatery 26,Grocery,Felt unwell after having Pasta Alfredo at Neighborhood Eatery 26. Minor stomach discomfort.,Vomiting,12.7,Falafel Wrap,Snack,2026-06-01,80.0,PASS,None,Zone-2 South,1,NONE,NOISE
CMP-11475,2026-08-27 07:59:31,2026-08-25,09:24:48,VEN-028,Neighborhood Eatery 28,Grocery,Felt unwell after having Cheese Burger at Neighborhood Eatery 28. Minor stomach discomfort.,"Stomachache, Nausea",23.0,Falafel Wrap,Dinner,2026-06-01,90.0,PASS,Minor Sanitation,Zone-3 Central,0,NONE,NOISE
CMP-11476,2026-07-16 09:15:34,2026-07-14,18:17:34,VEN-010,Grand Palace Hotel Kitchen,Hotel Kitchen,Felt unwell after having Sushi Roll at Grand Palace Hotel Kitchen. Minor stomach discomfort.,"Nausea, Headache",15.9,Steak Bowl,Dinner,2026-06-01,95.0,PASS,None,Zone-4 Harbor,0,NONE,NOISE
CMP-11477,2026-08-08 01:17:25,2026-08-06,19:43:52,VEN-044,Neighborhood Eatery 44,Food Stand,Felt unwell after having Ice Cream at Neighborhood Eatery 44. Minor stomach discomfort.,"Fever, Fatigue",10.2,Grilled Chicken Salad,Dinner,2026-06-01,94.0,CONDITIONAL_PASS,Storage Labels Missing,Zone-2 South,1,NONE,NOISE
CMP-11478,2026-08-28 14:56:06,2026-08-27,16:22:10,VEN-037,Neighborhood Eatery 37,Cafe,Felt unwell after having Sushi Roll at Neighborhood Eatery 37. Minor stomach discomfort.,Vomiting,22.8,Fish Tacos,Dinner,2026-06-01,86.0,PASS,Storage Labels Missing,Zone-5 East,0,NONE,NOISE
CMP-11479,2026-08-26 06:00:11,2026-08-24,15:48:36,VEN-041,Neighborhood Eatery 41,Restaurant,Felt unwell after having Ice Cream at Neighborhood Eatery 41. Minor stomach discomfort.,"Fever, Fatigue",6.3,Grilled Chicken Salad,Dinner,2026-06-01,72.0,PASS,Storage Labels Missing,Zone-2 South,1,NONE,NOISE
CMP-11480,2026-08-05 13:56:56,2026-08-04,03:22:34,VEN-041,Neighborhood Eatery 41,Restaurant,Felt unwell after having Fried Rice at Neighborhood Eatery 41. Minor stomach discomfort.,Vomiting,12.7,Falafel Wrap,Breakfast,2026-06-01,72.0,PASS,Storage Labels Missing,Zone-2 South,1,NONE,NOISE
CMP-11481,2026-08-01 02:04:37,2026-07-30,13:34:05,VEN-021,Neighborhood Eatery 21,Restaurant,Felt unwell after having Fried Rice at Neighborhood Eatery 21. Minor stomach discomfort.,"Stomachache, Diarrhea",12.8,Fried Rice,Dinner,2026-06-01,77.0,PASS,None,Zone-1 North,1,NONE,NOISE
CMP-11482,2026-07-29 01:55:00,2026-07-27,11:31:03,VEN-005,Sunshine Senior Care Diner,Cafeteria,Felt unwell after having Pasta Alfredo at Sunshine Senior Care Diner. Minor stomach discomfort.,"Headache, Fatigue, Nausea",12.4,Fish Tacos,Breakfast,2026-06-01,65.0,CONDITIONAL_PASS,Hot Holding Below 135F,Zone-5 East,1,NONE,NOISE
CMP-11483,2026-07-23 07:46:43,2026-07-22,03:55:56,VEN-021,Neighborhood Eatery 21,Restaurant,Felt unwell after having Pasta Alfredo at Neighborhood Eatery 21. Minor stomach discomfort.,"Fatigue, Headache",15.3,Ice Cream,Lunch,2026-06-01,77.0,PASS,None,Zone-1 North,1,NONE,NOISE
CMP-11484,2026-07-13 13:10:11,2026-07-12,07:20:10,VEN-042,Neighborhood Eatery 42,Food Stand,Felt unwell after having Pasta Alfredo at Neighborhood Eatery 42. Minor stomach discomfort.,"Nausea, Fever, Stomachache",13.5,Ice Cream,Dinner,2026-06-01,94.0,PASS,None,Zone-1 North,1,NONE,NOISE
CMP-11485,2026-08-18 04:46:23,2026-08-16,13:07:05,VEN-016,Neighborhood Eatery 16,Restaurant,Felt unwell after having Cheese Burger at Neighborhood Eatery 16. Minor stomach discomfort.,"Diarrhea, Stomachache",5.2,Cheese Burger,Breakfast,2026-06-01,83.0,PASS,Minor Sanitation,Zone-2 South,1,NONE,NOISE
CMP-11486,2026-08-09 09:27:26,2026-08-08,14:30:00,VEN-042,Neighborhood Eatery 42,Food Stand,Felt unwell after having Grilled Chicken Salad at Neighborhood Eatery 42. Minor stomach discomfort.,"Dizziness, Diarrhea",5.5,Falafel Wrap,Dinner,2026-06-01,94.0,PASS,None,Zone-1 North,1,NONE,NOISE
CMP-11487,2026-08-27 00:04:58,2026-08-26,12:59:06,VEN-007,Green Leaf Salad Bar,Restaurant,Felt unwell after having Fried Rice at Green Leaf Salad Bar. Minor stomach discomfort.,"Diarrhea, Stomachache",14.9,Steak Bowl,Breakfast,2026-06-01,92.0,PASS,None,Zone-3 Central,0,NONE,NOISE
CMP-11488,2026-07-04 19:19:36,2026-07-03,19:22:48,VEN-008,Pizzeria Roma,Restaurant,Felt unwell after having Grilled Chicken Salad at Pizzeria Roma. Minor stomach discomfort.,"Dizziness, Diarrhea",2.6,Sushi Roll,Dinner,2026-06-01,85.0,PASS,None,Zone-1 North,0,NONE,NOISE
CMP-11489,2026-07-12 15:01:54,2026-07-11,02:02:50,VEN-026,Neighborhood Eatery 26,Grocery,Felt unwell after having Club Sandwich at Neighborhood Eatery 26. Minor stomach discomfort.,"Fever, Diarrhea",18.6,Cheese Burger,Breakfast,2026-06-01,80.0,PASS,None,Zone-2 South,1,NONE,NOISE
CMP-11490,2026-08-13 12:02:02,2026-08-13,07:05:43,VEN-047,Neighborhood Eatery 47,Restaurant,Felt unwell after having Veggie Pizza at Neighborhood Eatery 47. Minor stomach discomfort.,Headache,4.2,Grilled Chicken Salad,Lunch,2026-06-01,88.0,CONDITIONAL_PASS,None,Zone-3 Central,0,NONE,NOISE
CMP-11491,2026-08-16 14:02:43,2026-08-15,20:29:24,VEN-006,Downtown Taco Express,Food Truck,Felt unwell after having Sushi Roll at Downtown Taco Express. Minor stomach discomfort.,"Stomachache, Vomiting",10.8,Cheese Burger,Snack,2026-06-01,88.0,PASS,None,Zone-2 South,0,NONE,NOISE
CMP-11492,2026-08-18 09:52:45,2026-08-17,06:40:00,VEN-042,Neighborhood Eatery 42,Food Stand,Felt unwell after having Veggie Pizza at Neighborhood Eatery 42. Minor stomach discomfort.,Fatigue,5.5,Pasta Alfredo,Lunch,2026-06-01,94.0,PASS,None,Zone-1 North,1,NONE,NOISE
CMP-11493,2026-07-05 09:47:05,2026-07-05,06:40:14,VEN-016,Neighborhood Eatery 16,Restaurant,Felt unwell after having Club Sandwich at Neighborhood Eatery 16. Minor stomach discomfort.,"Vomiting, Fatigue, Nausea",2.9,Fish Tacos,Lunch,2026-06-01,83.0,PASS,Minor Sanitation,Zone-2 South,1,NONE,NOISE
CMP-11494,2026-07-31 16:35:29,2026-07-30,03:49:02,VEN-009,Burger Haven,Fast Food,Felt unwell after having Club Sandwich at Burger Haven. Minor stomach discomfort.,"Nausea, Diarrhea",18.8,Falafel Wrap,Breakfast,2026-06-01,79.0,PASS,Minor Equipment Cleaning,Zone-2 South,0,NONE,NOISE
CMP-11495,2026-08-13 15:11:14,2026-08-13,10:03:39,VEN-043,Neighborhood Eatery 43,Food Stand,Felt unwell after having Fish Tacos at Neighborhood Eatery 43. Minor stomach discomfort.,"Nausea, Stomachache, Dizziness",14.8,Cheese Burger,Dinner,2026-06-01,78.0,CONDITIONAL_PASS,Storage Labels Missing,Zone-5 East,0,NONE,NOISE
CMP-11496,2026-07-07 01:15:46,2026-07-05,23:50:31,VEN-045,Neighborhood Eatery 45,Bakery,Felt unwell after having Grilled Chicken Salad at Neighborhood Eatery 45. Minor stomach discomfort.,"Vomiting, Stomachache",13.8,Club Sandwich,Dinner,2026-06-01,91.0,CONDITIONAL_PASS,Minor Sanitation,Zone-3 Central,0,NONE,NOISE
CMP-11497,2026-08-04 05:16:45,2026-08-03,19:55:32,VEN-018,Neighborhood Eatery 18,Restaurant,Felt unwell after having Fish Tacos at Neighborhood Eatery 18. Minor stomach discomfort.,"Diarrhea, Headache, Stomachache",9.2,Pasta Alfredo,Snack,2026-06-01,89.0,PASS,None,Zone-3 Central,0,NONE,NOISE
CMP-11498,2026-08-09 19:30:20,2026-08-08,21:00:38,VEN-008,Pizzeria Roma,Restaurant,Felt unwell after having Club Sandwich at Pizzeria Roma. Minor stomach discomfort.,"Dizziness, Stomachache, Fatigue",4.5,Sushi Roll,Breakfast,2026-06-01,85.0,PASS,None,Zone-1 North,0,NONE,NOISE
CMP-11499,2026-08-26 12:34:27,2026-08-24,23:37:31,VEN-048,Neighborhood Eatery 48,Grocery,Felt unwell after having Pasta Alfredo at Neighborhood Eatery 48. Minor stomach discomfort.,"Vomiting, Diarrhea, Headache",9.9,Cheese Burger,Lunch,2026-06-01,72.0,CONDITIONAL_PASS,Storage Labels Missing,Zone-2 South,0,NONE,NOISE
CMP-11500,2026-08-24 14:08:34,2026-08-24,02:10:11,VEN-037,Neighborhood Eatery 37,Cafe,Felt unwell after having Cheese Burger at Neighborhood Eatery 37. Minor stomach discomfort.,"Nausea, Stomachache",20.3,Steak Bowl,Lunch,2026-06-01,86.0,PASS,Storage Labels Missing,Zone-5 East,0,NONE,NOISE
CMP-11501,2026-08-27 12:42:38,2026-08-26,19:39:07,VEN-032,Neighborhood Eatery 32,Food Stand,Felt unwell after having Sushi Roll at Neighborhood Eatery 32. Minor stomach discomfort.,"Headache, Vomiting, Dizziness",14.3,Pasta Alfredo,Lunch,2026-06-01,97.0,PASS,None,Zone-1 North,0,NONE,NOISE
CMP-11502,2026-08-08 04:47:56,2026-08-06,11:34:32,VEN-005,Sunshine Senior Care Diner,Cafeteria,Felt unwell after having Fried Rice at Sunshine Senior Care Diner. Minor stomach discomfort.,Nausea,22.8,Cheese Burger,Dinner,2026-06-01,65.0,CONDITIONAL_PASS,Hot Holding Below 135F,Zone-5 East,1,NONE,NOISE
CMP-11503,2026-07-24 18:52:50,2026-07-24,09:32:39,VEN-029,Neighborhood Eatery 29,Food Stand,Felt unwell after having Cheese Burger at Neighborhood Eatery 29. Minor stomach discomfort.,"Vomiting, Fever",6.2,Sushi Roll,Dinner,2026-06-01,74.0,PASS,Storage Labels Missing,Zone-2 South,0,NONE,NOISE
CMP-11504,2026-07-18 18:51:22,2026-07-18,03:10:21,VEN-005,Sunshine Senior Care Diner,Cafeteria,Felt unwell after having Cheese Burger at Sunshine Senior Care Diner. Minor stomach discomfort.,Diarrhea,5.1,Falafel Wrap,Lunch,2026-06-01,65.0,CONDITIONAL_PASS,Hot Holding Below 135F,Zone-5 East,1,NONE,NOISE
CMP-11505,2026-08-26 05:48:26,2026-08-24,20:26:35,VEN-008,Pizzeria Roma,Restaurant,Felt unwell after having Cheese Burger at Pizzeria Roma. Minor stomach discomfort.,"Headache, Nausea",4.5,Fish Tacos,Snack,2026-06-01,85.0,PASS,None,Zone-1 North,0,NONE,NOISE
CMP-11506,2026-08-12 07:14:16,2026-08-12,04:12:00,VEN-038,Neighborhood Eatery 38,Cafe,Felt unwell after having Fried Rice at Neighborhood Eatery 38. Minor stomach discomfort.,"Stomachache, Fever",17.2,Fish Tacos,Breakfast,2026-06-01,76.0,PASS,Minor Sanitation,Zone-5 East,1,NONE,NOISE
CMP-11507,2026-08-11 01:03:55,2026-08-10,00:11:01,VEN-026,Neighborhood Eatery 26,Grocery,Felt unwell after having Falafel Wrap at Neighborhood Eatery 26. Minor stomach discomfort.,"Headache, Nausea",14.7,Cheese Burger,Breakfast,2026-06-01,80.0,PASS,None,Zone-2 South,1,NONE,NOISE
CMP-11508,2026-08-23 15:01:07,2026-08-22,03:57:02,VEN-050,Neighborhood Eatery 50,Restaurant,Felt unwell after having Fish Tacos at Neighborhood Eatery 50. Minor stomach discomfort.,"Nausea, Fever",8.0,Fish Tacos,Lunch,2026-06-01,78.0,CONDITIONAL_PASS,Minor Sanitation,Zone-5 East,0,NONE,NOISE
CMP-11509,2026-07-28 05:09:03,2026-07-26,21:14:33,VEN-045,Neighborhood Eatery 45,Bakery,Felt unwell after having Fried Rice at Neighborhood Eatery 45. Minor stomach discomfort.,"Fatigue, Dizziness",7.1,Cheese Burger,Dinner,2026-06-01,91.0,CONDITIONAL_PASS,Minor Sanitation,Zone-3 Central,0,NONE,NOISE
CMP-11510,2026-07-07 00:08:03,2026-07-05,08:22:52,VEN-024,Neighborhood Eatery 24,Cafe,Felt unwell after having Ice Cream at Neighborhood Eatery 24. Minor stomach discomfort.,Fever,16.5,Steak Bowl,Lunch,2026-06-01,90.0,PASS,Storage Labels Missing,Zone-1 North,1,NONE,NOISE
CMP-11511,2026-08-14 19:00:13,2026-08-14,09:00:04,VEN-021,Neighborhood Eatery 21,Restaurant,Felt unwell after having Sushi Roll at Neighborhood Eatery 21. Minor stomach discomfort.,"Fatigue, Headache",18.9,Grilled Chicken Salad,Snack,2026-06-01,77.0,PASS,None,Zone-1 North,1,NONE,NOISE
CMP-11512,2026-08-03 05:30:52,2026-08-02,07:39:21,VEN-044,Neighborhood Eatery 44,Food Stand,Felt unwell after having Fried Rice at Neighborhood Eatery 44. Minor stomach discomfort.,"Headache, Fatigue",22.3,Club Sandwich,Snack,2026-06-01,94.0,CONDITIONAL_PASS,Storage Labels Missing,Zone-2 South,1,NONE,NOISE
CMP-11513,2026-08-16 10:00:57,2026-08-16,00:27:33,VEN-029,Neighborhood Eatery 29,Food Stand,Felt unwell after having Cheese Burger at Neighborhood Eatery 29. Minor stomach discomfort.,"Headache, Diarrhea",9.5,Club Sandwich,Lunch,2026-06-01,74.0,PASS,Storage Labels Missing,Zone-2 South,0,NONE,NOISE
CMP-11514,2026-07-10 12:30:03,2026-07-10,01:02:00,VEN-037,Neighborhood Eatery 37,Cafe,Felt unwell after having Sushi Roll at Neighborhood Eatery 37. Minor stomach discomfort.,Dizziness,21.4,Ice Cream,Breakfast,2026-06-01,86.0,PASS,Storage Labels Missing,Zone-5 East,0,NONE,NOISE
CMP-11515,2026-07-07 13:35:27,2026-07-05,16:36:13,VEN-034,Neighborhood Eatery 34,Grocery,Felt unwell after having Club Sandwich at Neighborhood Eatery 34. Minor stomach discomfort.,Vomiting,17.0,Steak Bowl,Snack,2026-06-01,78.0,CONDITIONAL_PASS,None,Zone-4 Harbor,1,NONE,NOISE
CMP-11516,2026-07-21 16:46:37,2026-07-20,21:36:14,VEN-008,Pizzeria Roma,Restaurant,Felt unwell after having Sushi Roll at Pizzeria Roma. Minor stomach discomfort.,"Dizziness, Stomachache, Diarrhea",9.7,Sushi Roll,Breakfast,2026-06-01,85.0,PASS,None,Zone-1 North,0,NONE,NOISE
CMP-11517,2026-08-09 05:09:48,2026-08-07,12:47:00,VEN-015,Neighborhood Eatery 15,Grocery,Felt unwell after having Fish Tacos at Neighborhood Eatery 15. Minor stomach discomfort.,"Nausea, Dizziness, Diarrhea",19.6,Falafel Wrap,Lunch,2026-06-01,84.0,CONDITIONAL_PASS,Minor Sanitation,Zone-4 Harbor,0,NONE,NOISE
CMP-11518,2026-08-12 08:04:01,2026-08-10,19:18:01,VEN-005,Sunshine Senior Care Diner,Cafeteria,Felt unwell after having Pasta Alfredo at Sunshine Senior Care Diner. Minor stomach discomfort.,Stomachache,22.9,Fish Tacos,Breakfast,2026-06-01,65.0,CONDITIONAL_PASS,Hot Holding Below 135F,Zone-5 East,1,NONE,NOISE
CMP-11519,2026-07-03 07:41:10,2026-07-02,21:08:35,VEN-002,Oceanic Seafood Buffet,Buffet,Felt unwell after having Club Sandwich at Oceanic Seafood Buffet. Minor stomach discomfort.,Stomachache,7.6,Veggie Pizza,Snack,2026-06-01,58.0,FAIL,Cross Contamination & Raw Storage,Zone-4 Harbor,0,NONE,NOISE
CMP-11520,2026-08-10 00:56:10,2026-08-08,19:26:53,VEN-023,Neighborhood Eatery 23,Cafe,Felt unwell after having Steak Bowl at Neighborhood Eatery 23. Minor stomach discomfort.,"Fever, Stomachache",8.7,Fried Rice,Snack,2026-06-01,81.0,PASS,Storage Labels Missing,Zone-2 South,0,NONE,NOISE
CMP-11521,2026-08-07 06:19:17,2026-08-06,05:43:12,VEN-041,Neighborhood Eatery 41,Restaurant,Felt unwell after having Cheese Burger at Neighborhood Eatery 41. Minor stomach discomfort.,"Fever, Headache",2.7,Falafel Wrap,Snack,2026-06-01,72.0,PASS,Storage Labels Missing,Zone-2 South,1,NONE,NOISE
CMP-11522,2026-08-02 18:32:13,2026-08-01,08:51:42,VEN-049,Neighborhood Eatery 49,Restaurant,Felt unwell after having Fried Rice at Neighborhood Eatery 49. Minor stomach discomfort.,"Fatigue, Nausea",10.4,Falafel Wrap,Breakfast,2026-06-01,98.0,PASS,Minor Sanitation,Zone-2 South,0,NONE,NOISE
CMP-11523,2026-07-16 13:18:51,2026-07-16,00:01:35,VEN-031,Neighborhood Eatery 31,Grocery,Felt unwell after having Club Sandwich at Neighborhood Eatery 31. Minor stomach discomfort.,Fatigue,10.4,Steak Bowl,Lunch,2026-06-01,77.0,PASS,Storage Labels Missing,Zone-4 Harbor,0,NONE,NOISE
CMP-11524,2026-08-29 09:47:04,2026-08-28,17:31:59,VEN-039,Neighborhood Eatery 39,Bakery,Felt unwell after having Falafel Wrap at Neighborhood Eatery 39. Minor stomach discomfort.,Dizziness,4.1,Club Sandwich,Lunch,2026-06-01,70.0,CONDITIONAL_PASS,Minor Sanitation,Zone-5 East,1,NONE,NOISE
CMP-11525,2026-08-22 21:03:07,2026-08-21,00:01:02,VEN-038,Neighborhood Eatery 38,Cafe,Felt unwell after having Falafel Wrap at Neighborhood Eatery 38. Minor stomach discomfort.,Headache,12.2,Fried Rice,Snack,2026-06-01,76.0,PASS,Minor Sanitation,Zone-5 East,1,NONE,NOISE
CMP-11526,2026-08-09 14:30:01,2026-08-08,09:33:36,VEN-035,Neighborhood Eatery 35,Restaurant,Felt unwell after having Ice Cream at Neighborhood Eatery 35. Minor stomach discomfort.,"Headache, Vomiting",8.5,Grilled Chicken Salad,Breakfast,2026-06-01,94.0,CONDITIONAL_PASS,Minor Sanitation,Zone-5 East,0,NONE,NOISE
CMP-11527,2026-08-06 19:51:17,2026-08-05,10:15:42,VEN-019,Neighborhood Eatery 19,Food Stand,Felt unwell after having Veggie Pizza at Neighborhood Eatery 19. Minor stomach discomfort.,Fatigue,12.7,Cheese Burger,Snack,2026-06-01,82.0,PASS,Storage Labels Missing,Zone-5 East,0,NONE,NOISE
CMP-11528,2026-08-15 15:49:02,2026-08-15,05:41:31,VEN-050,Neighborhood Eatery 50,Restaurant,Felt unwell after having Sushi Roll at Neighborhood Eatery 50. Minor stomach discomfort.,Diarrhea,6.0,Steak Bowl,Snack,2026-06-01,78.0,CONDITIONAL_PASS,Minor Sanitation,Zone-5 East,0,NONE,NOISE
CMP-11529,2026-08-13 23:18:51,2026-08-12,01:42:15,VEN-015,Neighborhood Eatery 15,Grocery,Felt unwell after having Veggie Pizza at Neighborhood Eatery 15. Minor stomach discomfort.,Headache,5.1,Fried Rice,Breakfast,2026-06-01,84.0,CONDITIONAL_PASS,Minor Sanitation,Zone-4 Harbor,0,NONE,NOISE
CMP-11530,2026-07-31 21:30:49,2026-07-30,23:44:06,VEN-029,Neighborhood Eatery 29,Food Stand,Felt unwell after having Ice Cream at Neighborhood Eatery 29. Minor stomach discomfort.,"Fever, Fatigue, Diarrhea",4.3,Falafel Wrap,Breakfast,2026-06-01,74.0,PASS,Storage Labels Missing,Zone-2 South,0,NONE,NOISE
CMP-11531,2026-07-28 05:06:30,2026-07-28,00:01:45,VEN-018,Neighborhood Eatery 18,Restaurant,Felt unwell after having Veggie Pizza at Neighborhood Eatery 18. Minor stomach discomfort.,"Fever, Vomiting",10.8,Fish Tacos,Lunch,2026-06-01,89.0,PASS,None,Zone-3 Central,0,NONE,NOISE
CMP-11532,2026-07-02 20:47:25,2026-07-02,10:11:52,VEN-008,Pizzeria Roma,Restaurant,Felt unwell after having Fish Tacos at Pizzeria Roma. Minor stomach discomfort.,"Fever, Diarrhea",7.8,Veggie Pizza,Lunch,2026-06-01,85.0,PASS,None,Zone-1 North,0,NONE,NOISE
